id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon,state_code
648,Woodford Primary School,8 Victoria Street,Woodford,3281,Government,Primary,-38.316807,142.484504,VIC
649,Werribee Primary School,2 Deutgam Street,Werribee,3030,Government,Primary,-37.906703,144.65911,VIC
652,Winters Flat Primary School,3 Roberts Avenue,Castlemaine,3450,Government,Primary,-37.070164,144.207491,VIC
653,Wooragee Primary School,1011 Beechworth-Wodonga Road,Wooragee,3747,Government,Primary,-36.29048,146.730883,VIC
664,Wallan Primary School,46-48 Queen Street,Wallan,3756,Government,Primary,-37.411465,144.975036,VIC
688,Woolsthorpe Primary School,12 Manifold Street,Woolsthorpe,3276,Government,Primary,-38.18741399,142.4317633,VIC
691,Yandoit Primary School,74 High Street,Yandoit,3461,Government,Primary,-37.21400151,144.0884407,VIC
693,Yarram Primary School,2-14 Wesley Street,Yarram,3971,Government,Primary,-38.558532,146.675323,VIC
695,Pleasant Street Primary School (Ballarat),101 Pleasant St North,Lake Wendouree,3350,Government,Primary,-37.55705557,143.8387223,VIC
699,Yea Primary School,23 Station Street,Yea,3717,Government,Primary,-37.212727,145.428298,VIC
707,Lancefield Primary School,80 High Street,Lancefield,3435,Government,Primary,-37.27495358,144.726424,VIC
716,Coimadai Primary School,86 Bennetts Lane,Coimadai,3340,Government,Primary,-37.6137926,144.478308,VIC
723,Birregurra Primary School,58 Beal Street,Birregurra,3242,Government,Primary,-38.340457,143.78651,VIC
734,Clayton North Primary School,1714 Dandenong Road,Clayton,3168,Government,Primary,-37.912036,145.122753,VIC
737,Milawa Primary School,133 Milawa-Bobinawarrah Road,Milawa,3678,Government,Primary,-36.444544,146.432484,VIC
744,Lockwood Primary School,190 Wiegards Road,Lockwood,3551,Government,Primary,-36.802579,144.161558,VIC
749,Bealiba Primary School,9 Grant Street,Bealiba,3475,Government,Primary,-36.789942,143.551897,VIC
754,Bairnsdale Primary School,330 - 370 Main Street,Bairnsdale,3875,Government,Primary,-37.82742322,147.6232285,VIC
755,Gordon Primary School,1 Dicker Street,Gordon,3345,Government,Primary,-37.58384869,144.105053,VIC
767,Hepburn Primary School,156 Main Road,Hepburn,3461,Government,Primary,-37.30971525,144.1327626,VIC
769,Lara Lake Primary School,89 Forest Road South,Lara Lake,3212,Government,Primary,-38.030405,144.395642,VIC
770,Rosedale Primary School,1-23 Cricket Street,Rosedale,3847,Government,Primary,-38.15460171,146.7739049,VIC
776,Bright P-12 College,46 Bakers Gully Road,Bright,3741,Government,Pri/Sec,-36.733105,146.960928,VIC
795,Rochester Primary School,2 George Street,Rochester,3561,Government,Primary,-36.35459709,144.6979959,VIC
800,Ararat Primary School,70 - 78 Moore Street,Ararat,3377,Government,Primary,-37.285942,142.937307,VIC
814,Jamieson Primary School,1 The Sideling,Jamieson,3723,Government,Primary,-37.301151,146.139739,VIC
824,Preston South Primary School,56B Hotham Street,Preston,3072,Government,Primary,-37.747867,145.007447,VIC
831,Omeo Primary School,167 Day Avenue,Omeo,3898,Government,Primary,-37.100217,147.593082,VIC
843,Harrietville Primary School,165 Great Alpine Road,Harrietville,3741,Government,Primary,-36.887713,147.064936,VIC
846,Mordialloc Beach Primary School,58 Barkly Street,Mordialloc,3195,Government,Primary,-38.005582,145.088809,VIC
849,Healesville Primary School,2 View Street,Healesville,3777,Government,Primary,-37.65713287,145.5160425,VIC
854,Lake Bolac College,90 Montgomery Street,Lake Bolac,3351,Government,Pri/Sec,-37.720241,142.837903,VIC
856,Toongabbie Primary School,Victoria Street,Toongabbie,3856,Government,Primary,-38.056967,146.625183,VIC
859,Waubra Primary School,2110 Sunraysia Highway,Waubra,3352,Government,Primary,-37.353836,143.634455,VIC
860,Great Western Primary School,Stephenson Street,Great Western,3374,Government,Primary,-37.148513,142.85173,VIC
861,Maffra Primary School,22-28 Church Street,Maffra,3860,Government,Primary,-37.964002,146.97677,VIC
862,Broken Creek Primary School,413 Quinn Road,Broken Creek,3673,Government,Primary,-36.423279,145.889232,VIC
863,Lal Lal Primary School,12 Vaughan Street,Lal Lal,3352,Government,Primary,-37.676724,144.010707,VIC
864,Cobden Primary School,Silvester Street,Cobden,3266,Government,Primary,-38.327119,143.078121,VIC
866,St Leonards Primary School,1341 Murradoc Road,St Leonards,3223,Government,Primary,-38.17196,144.715034,VIC
876,Lilydale Primary School,63 - 65 Castella Street,Lilydale,3140,Government,Primary,-37.75367357,145.3540681,VIC
877,Bendigo Primary School,Old Violet Street,Bendigo,3550,Government,Primary,-36.757329,144.264982,VIC
878,Darraweit Guim Primary School,2 Darraweit Valley Road,Darraweit Guim,3756,Government,Primary,-37.4010281,144.8935664,VIC
880,Linton Primary School,28 Adair Street,Linton,3360,Government,Primary,-37.68406827,143.5613088,VIC
882,Invermay Primary School,187 Swinglers Road,Invermay,3352,Government,Primary,-37.52085014,143.8743932,VIC
887,Mitta Mitta Primary School,27 Giltrap Road,Mitta Mitta,3701,Government,Primary,-36.533414,147.379483,VIC
888,Camberwell Primary School,290 Camberwell Road,Camberwell,3124,Government,Primary,-37.832656,145.05795,VIC
890,Greenvale Primary School,12-24 Bradford Avenue,Greenvale,3059,Government,Primary,-37.640312,144.885933,VIC
912,Alexandra Primary School,15 Webster Street,Alexandra,3714,Government,Primary,-37.192568,145.711704,VIC
919,Rockbank Primary School,97-105 Westcott Parade,Rockbank,3335,Government,Primary,-37.732023,144.66214,VIC
932,Bannockburn Primary School,32 High Street,Bannockburn,3331,Government,Primary,-38.04699559,144.1700496,VIC
945,Doreen Primary School,75 Doctors Gully Road,Doreen,3754,Government,Primary,-37.606324,145.146482,VIC
954,Talbot Primary School,2 Rowe Street,Talbot,3371,Government,Primary,-37.16865,143.703604,VIC
956,Yarra Glen Primary School,Symonds Street,Yarra Glen,3775,Government,Primary,-37.64909639,145.3716153,VIC
959,Elmhurst Primary School,48 Byerly Street,Elmhurst,3469,Government,Primary,-37.178015,143.250208,VIC
981,Kangaroo Flat Primary School,60-80 Olympic Parade,Kangaroo Flat,3555,Government,Primary,-36.788258,144.234463,VIC
982,Westmeadows Primary School,34-46 Riddell Street,Westmeadows,3049,Government,Primary,-37.675649,144.895697,VIC
1002,Sunbury Primary School,41 The Heights,Sunbury,3429,Government,Primary,-37.597687,144.728144,VIC
1003,Diamond Creek Primary School,17 Clyde Street,Diamond Creek,3089,Government,Primary,-37.67184929,145.1516539,VIC
1004,Hesket Primary School,800 Romsey Road,Hesket,3442,Government,Primary,-37.34780909,144.6197775,VIC
1008,Axedale Primary School,81 High Street,Axedale,3551,Government,Primary,-36.786228,144.50146,VIC
1022,Vermont Primary School,4-10 Nurlendi Road,Vermont,3133,Government,Primary,-37.837658,145.194176,VIC
1023,Tarnagulla Primary School,51 Stanley Street,Tarnagulla,3551,Government,Primary,-36.771263,143.828403,VIC
1026,Balwyn Primary School,86B Balwyn Road,Balwyn,3103,Government,Primary,-37.813944,145.081524,VIC
1028,Scoresby Primary School,11 Ingrid Street,Scoresby,3179,Government,Primary,-37.89395,145.227501,VIC
1030,Carisbrook Primary School,2 Camp Street,Carisbrook,3464,Government,Primary,-37.052061,143.812657,VIC
1033,Wandin Yallock Primary School,105 Beenak Road,Wandin North,3139,Government,Primary,-37.79035398,145.4364086,VIC
1034,Yering Primary School,22-24 Melba Highway,Yering,3770,Government,Primary,-37.7053494,145.3822185,VIC
1035,Dartmoor Primary School,76 Greenham Street,Dartmoor,3304,Government,Primary,-37.923017,141.276732,VIC
1051,Mickleham Primary School,1880 Mickleham Road,Mickleham,3064,Government,Primary,-37.563336,144.877199,VIC
1052,Inglewood Primary School,77 Sullivan Street,Inglewood,3517,Government,Primary,-36.573945,143.870446,VIC
1054,Chewton Primary School,1 Hunter Street,Chewton,3451,Government,Primary,-37.082327,144.261164,VIC
1070,Bolinda Primary School,1 Mullalys Road,Bolinda,3432,Government,Primary,-37.43373498,144.7454039,VIC
1072,Napoleons Primary School,4721 Colac-Ballarat Road,Napoleons,3352,Government,Primary,-37.67862938,143.826459,VIC
1075,Kew Primary School,Peel Street,Kew,3101,Government,Primary,-37.80463,145.033156,VIC
1076,Haddon Primary School,398 Sago Hill Road,Haddon,3351,Government,Primary,-37.58863962,143.7217144,VIC
1079,Panmure Primary School,8759 Princes Highway,Panmure,3265,Government,Primary,-38.32935021,142.732528,VIC
1081,Dargo Primary School,137 Lind Avenue,Dargo,3862,Government,Primary,-37.459165,147.249612,VIC
1090,Sorrento Primary School,32 Kerferd Avenue,Sorrento,3943,Government,Primary,-38.341789,144.740919,VIC
1091,Alfredton Primary School,89a Cuthberts Road,Alfredton,3350,Government,Primary,-37.55496802,143.8017398,VIC
1097,Bridgewater Primary School,34 - 44 Eldon Street,Bridgewater On Loddon,3516,Government,Primary,-36.603101,143.945917,VIC
1098,Hastings Primary School,10 - 20 Hodgins Road,Hastings,3915,Government,Primary,-38.299463,145.189121,VIC
1103,Yackandandah Primary School,39 High Street,Yackandandah,3749,Government,Primary,-36.312095,146.836458,VIC
1104,Nagambie Primary School,31 Goulburn Street,Nagambie,3608,Government,Primary,-36.787589,145.157226,VIC
1108,Heyfield Primary School,22 Temple Street,Heyfield,3858,Government,Primary,-37.982114,146.784936,VIC
1111,Moorabbin Primary School,61 Worthing Road,Moorabbin,3189,Government,Primary,-37.942362,145.039171,VIC
1112,Mansfield Primary School,4 Apollo Street,Mansfield,3722,Government,Primary,-37.055507,146.085062,VIC
1115,Middle Indigo Primary School,710 Indigo Creek Road,Indigo Valley,3688,Government,Primary,-36.156013,146.72484,VIC
1117,Briagolong Primary School,2 Church Street,Briagolong,3860,Government,Primary,-37.842801,147.067843,VIC
1120,Lindenow Primary School,140 Henry Street,Lindenow,3865,Government,Primary,-37.800879,147.453266,VIC
1125,Broadford Primary School,17-23 Powlett Street,Broadford,3658,Government,Primary,-37.20257,145.046301,VIC
1126,Murchison Primary School,8-10 Impey Street,Murchison,3610,Government,Primary,-36.61718,145.214287,VIC
1134,Panton Hill Primary School,585 Kangaroo Grd-St Andrews Rd,Panton Hill,3759,Government,Primary,-37.64160566,145.2395564,VIC
1135,Glen Park Primary School,265 Ralstons Road,Glen Park,3352,Government,Primary,-37.524779,143.934795,VIC
1136,Concongella Primary School,61 Concongella School Road,CONCONGELLA,3384,Government,Primary,-37.049558,142.822316,VIC
1141,Bruthen Primary School,31 Great Alpine Road,Bruthen,3885,Government,Primary,-37.704214,147.833492,VIC
1142,Swan Hill Primary School,123 Gray Street,Swan Hill,3585,Government,Primary,-35.346911,143.54325,VIC
1144,Porepunkah Primary School,2 Martley Street,Porepunkah,3740,Government,Primary,-36.699486,146.911022,VIC
1146,Leopold Primary School,1 Kensington Road,Leopold,3224,Government,Primary,-38.18689,144.464536,VIC
1147,Inverleigh Primary School,54 High Street,Inverleigh,3321,Government,Primary,-38.10094228,144.0546877,VIC
1148,Glen Iris Primary School,170 Glen Iris Road,Glen Iris,3146,Government,Primary,-37.860436,145.065883,VIC
1150,Trawalla Primary School,11 Trawalla Road,Trawalla,3373,Government,Primary,-37.437731,143.469859,VIC
1165,Quarry Hill Primary School,25 Peel Street,Quarry Hill,3550,Government,Primary,-36.77507,144.280277,VIC
1167,Sebastopol Primary School,9 Warreen Street,Sebastopol,3356,Government,Primary,-37.59643401,143.844719,VIC
1176,Woodside Primary School,41 Beach Road,Woodside,3874,Government,Primary,-38.526681,146.87668,VIC
1178,Noorat Primary School,MacKinnon's Bridge Road,Noorat,3265,Government,Primary,-38.190751,142.928735,VIC
1181,Albert Park Primary School,Bridport Street,Albert Park,3206,Government,Primary,-37.841787,144.952395,VIC
1183,Williamstown Primary School,Cecil Street,Williamstown,3016,Government,Primary,-37.863809,144.899736,VIC
1184,Boneo Primary School,582 Boneo Road,Boneo,3939,Government,Primary,-38.412073,144.886977,VIC
1190,Queenscliff Primary School,Cnr Stokes & Stevens Street,Queenscliff,3225,Government,Primary,-38.267224,144.656211,VIC
1194,Portland North Primary School,42 School Road,Portland North,3305,Government,Primary,-38.317639,141.572331,VIC
1207,Timor Primary School,395 Bet Bet Creek Road,Timor,3465,Government,Primary,-36.984224,143.711987,VIC
1208,Apsley Primary School,Laidlaw Street,Apsley,3319,Government,Primary,-36.973706,141.082487,VIC
1211,Strathfieldsaye Primary School,9 Uxbridge Street,Strathfieldsaye,3551,Government,Primary,-36.804386,144.352731,VIC
1222,Skye Primary School,395 Ballarto Road,Skye,3977,Government,Primary,-38.117707,145.201245,VIC
1225,Tooborac Primary School,5185 Northern Highway,Tooborac,3522,Government,Primary,-37.039779,144.798145,VIC
1231,Lucknow Primary School,Balmoral Crescent,Bairnsdale,3875,Government,Primary,-37.812667,147.630748,VIC
1244,Upper Plenty Primary School,10 Clarkes Road,Upper Plenty,3756,Government,Primary,-37.423711,145.057874,VIC
1252,Carlton North Primary School,60 Lee Street,Carlton North,3054,Government,Primary,-37.791064,144.973028,VIC
1254,Maldon Primary School,109 High Street,Maldon,3463,Government,Primary,-36.995039,144.065814,VIC
1259,Woori Yallock Primary School,1360 Healesville Road,Woori Yallock,3139,Government,Primary,-37.77737209,145.5326881,VIC
1263,Moyston Primary School,1349 Ararat-Halls Gap Road,Moyston,3377,Government,Primary,-37.301664,142.76785,VIC
1270,Buninyong Primary School,202 Simpson Street,Buninyong,3357,Government,Primary,-37.65410344,143.8857746,VIC
1273,Marysville Primary School,15 Falls Road,Marysville,3779,Government,Primary,-37.511982,145.748939,VIC
1275,Langley Primary School,Crn Kyneton/Heathcote & Parsells Rd,Langley,3444,Government,Primary,-37.17118,144.489657,VIC
1277,Wandong Primary School,Rail Street,Wandong,3758,Government,Primary,-37.360304,145.027861,VIC
1282,Cowes Primary School,177 Settlement Road,Cowes,3922,Government,Primary,-38.456278,145.241315,VIC
1288,Bullarto Primary School,131 Bullarto South Road,Bullarto,3461,Government,Primary,-37.405379,144.218221,VIC
1293,Lismore Primary School,77 William Street,Lismore,3324,Government,Primary,-37.95459656,143.3392983,VIC
1295,Lower Plenty Primary School,126-146 Main Road,Lower Plenty,3093,Government,Primary,-37.726172,145.115498,VIC
1316,Specimen Hill Primary School,Inglewood Street,Golden Square,3555,Government,Primary,-36.762065,144.248897,VIC
1324,Bolwarra Primary School,249 Princes Highway,Bolwarra,3305,Government,Primary,-38.281613,141.613797,VIC
1330,Navarre Primary School,High Street,Navarre,3384,Government,Primary,-36.900737,143.111337,VIC
1334,Warracknabeal Primary School,5 Werrigar Street,Warracknabeal,3393,Government,Primary,-36.257875,142.391263,VIC
1335,Moyhu Primary School,2799 Wangaratta-Whitfield Road,Moyhu,3732,Government,Primary,-36.593173,146.383087,VIC
1347,Natte Yallock Primary School,10 School Road,Natte Yallock,3465,Government,Primary,-36.942129,143.468003,VIC
1360,Clifton Hill Primary School,185 Gold St,Clifton Hill,3068,Government,Primary,-37.792308,144.989245,VIC
1362,Christmas Hills Primary School,1409 Eltham-yarra Glen Road,Christmas Hills,3775,Government,Primary,-37.65393692,145.3041635,VIC
1365,Tallangatta Primary School,1 Wonga Grove,Tallangatta,3700,Government,Primary,-36.21479715,147.1741969,VIC
1366,Kialla Central Primary School,128 Central Kialla Road,Kialla,3631,Government,Primary,-36.452703,145.431154,VIC
1368,Mount Eliza Primary School,Wooralla Drive,Mount Eliza,3930,Government,Primary,-38.195467,145.09203,VIC
1369,San Remo Primary School,22 Bergin Grove,San Remo,3925,Government,Primary,-38.523852,145.369453,VIC
1372,Dimboola Primary School,Hindmarsh Street,Dimboola,3414,Government,Primary,-36.453364,142.030403,VIC
1373,Whorouly Primary School,18 Church Street,Whorouly,3735,Government,Primary,-36.505442,146.586653,VIC
1379,Merrijig Primary School,1820 Mount Buller Road,Merrijig,3723,Government,Primary,-37.102798,146.25688,VIC
1386,Lethbridge Primary School,2 Stephenson Street,Lethbridge,3332,Government,Primary,-37.969062,144.134564,VIC
1399,Oxley Primary School,1050 Wangaratta-Whitfield Road,Oxley,3678,Government,Primary,-36.441561,146.360637,VIC
1401,Northcote Primary School,33 Helen Street,Northcote,3070,Government,Primary,-37.771758,144.99688,VIC
1402,North Melbourne Primary School,210 Errol Street,North Melbourne,3051,Government,Primary,-37.798613,144.950779,VIC
1403,Dandenong Primary School,174-182 Foster Street,Dandenong,3175,Government,Primary,-37.987917,145.219821,VIC
1408,Malmsbury Primary School,28 Cameron Street,Malmsbury,3446,Government,Primary,-37.187315,144.3869427,VIC
1409,Williamstown North Primary School,133 Melbourne Road,Williamstown,3016,Government,Primary,-37.855902,144.891757,VIC
1410,Kerang Primary School,75 - 79 Victoria Street,Kerang,3579,Government,Primary,-35.731693,143.921138,VIC
1417,Drouin West Primary School,535 Main Neerim Road,Drouin West,3818,Government,Primary,-38.087115,145.871719,VIC
1420,Meredith Primary School,5 Wallace Street,Meredith,3333,Government,Primary,-37.84271017,144.0778091,VIC
1422,Edi Upper Primary School,832 Edi-Cheshunt Road,Edi Upper,3678,Government,Primary,-36.706471,146.448811,VIC
1428,Eaglehawk North Primary School,1-9 Bendigo-Pyramid Road,Eaglehawk,3556,Government,Primary,-36.706762,144.237274,VIC
1432,Mooroopna Primary School,16-18 O'Brien Street,Mooroopna,3629,Government,Primary,-36.391363,145.360292,VIC
1434,Cairnlea Park Primary School,49 Carmody Drive,Cairnlea,3023,Government,Primary,-37.757556,144.787257,VIC
1435,Ballan Primary School,8-14 Duncan Street,Ballan,3342,Government,Primary,-37.60168009,144.2311016,VIC
1436,Mount Pleasant Primary School,401 Cobden Street,Ballarat,3350,Government,Primary,-37.5779428,143.8581493,VIC
1441,Tatura Primary School,28-40 Albert Street,Tatura,3616,Government,Primary,-36.444966,145.229923,VIC
1455,Toolamba Primary School,69-77 Wren Street,Toolamba,3614,Government,Primary,-36.490521,145.344182,VIC
1458,Harston Primary School,155 Harston Road,Tatura,3616,Government,Primary,-36.469859,145.141754,VIC
1463,Osbornes Flat Primary School,354 Osbornes Flat Road,Osbornes Flat,3691,Government,Primary,-36.31716,146.892571,VIC
1464,Frankston Primary School,Davey Street,Frankston,3199,Government,Primary,-38.14755735,145.1240309,VIC
1465,Donald Primary School,Walker Street,Donald,3480,Government,Primary,-36.367208,142.984628,VIC
1476,Beveridge Primary School,Arrowsmith Street,Beveridge,3753,Government,Primary,-37.472062,144.977755,VIC
1479,St Kilda Primary School,2B Brighton Road,St Kilda,3182,Government,Primary,-37.870223,144.989019,VIC
1484,Cape Clear Primary School,1539 Scarsdale-pitfield Road,Cape Clear,3351,Government,Primary,-37.79195536,143.6082053,VIC
1485,Warburton Primary School,16 Horners Road,Warburton,3799,Government,Primary,-37.75580451,145.7017044,VIC
1488,Tallarook Primary School,52 Main Road,Tallarook,3659,Government,Primary,-37.096764,145.10067,VIC
1489,Barnawartha Primary School,11-17 Stanely Street,Barnawartha,3688,Government,Primary,-36.101309,146.675889,VIC
1490,Fitzroy North Primary School,Fergie Street,Fitzroy North,3068,Government,Primary,-37.78502,144.984149,VIC
1492,Ashby Primary School,2 Lawton Avenue,Geelong West,3218,Government,Primary,-38.138701,144.347375,VIC
1494,Preston Primary School,240 Tyler Street,Preston,3072,Government,Primary,-37.730548,145.01031,VIC
1503,Tooradin Primary School,Bayview Road,Tooradin,3980,Government,Primary,-38.207631,145.378493,VIC
