id,school_name,school_address,suburb,postcode,sector,school_type,school_lat,school_lon,state_code
5499,Millicent North Kgn Occasional Care,18 Ridge Terrace,Millicent,5280,Government,Occasional Care in Preschools,-37.59321211,140.3482115,SA
5501,Precious Cargo - Collinswood,91 North East Road,Collinswood,5081,Non-Government,Private CCCs,-34.88709787,138.6155881,SA
5502,Navigator ELC,61 Windsor Avenue,Port Lincoln,5606,Non-Government,Private CCCs,-34.74341301,135.8600549,SA
5504,Rostrevor College Stepping Stone ELC,3 Kintyre Road,Woodforde,5072,Non-Government,Private CCCs,-34.904645,138.685894,SA
5505,Redeemer Lutheran School ELC,Vine Street,Nuriootpa,5355,Non-Government,Private CCCs,-34.465472,138.982134,SA
5506,Emali Early Learning Ctr - Findon,127 Findon Road,Findon,5023,Non-Government,Private CCCs,-34.89458577,138.5322357,SA
5507,Stepping Stone Klemzig EDC & CC,91 OG Road,Klemzig,5087,Non-Government,Private CCCs,-34.88522718,138.6377269,SA
5508,Seaton Children's Centre Occ Care,54 Squires Avenue,Seaton,5023,Government,Occasional Care in Preschools,-34.895933,138.519606,SA
5509,Respite Care Program,5 Harewood Avenue,Enfield,5085,Government,Family Day Care Schemes,-34.865172,138.603431,SA
5510,Paradise Kindergarten Occ Care,21A Lincoln Road,Paradise,5075,Government,Occasional Care in Preschools,-34.870773,138.660497,SA
5511,Hallett Cove Preschool Occ Care,15 Zwerner Drive,Hallett Cove,5158,Government,Occasional Care in Preschools,-35.075678,138.517799,SA
5512,Cambrai Preschool Occasional Care,Main Road,Cambrai,5353,Government,Occasional Care in Preschools,-34.652367,139.281378,SA
5513,Hendon Preschool Occasional Care,Cedar Avenue,Royal Park,5014,Government,Occasional Care in Preschools,-34.877025,138.511238,SA
5514,Loxton North Preschool Occ Care,Balfour-Ogilvy Road,Loxton North,5333,Government,Occasional Care in Preschools,-34.413133,140.624328,SA
5517,Harvest Christian Coll Camp Aus OSHC,George Street,Kadina,5554,Non-Government,Out of School Hours Care,-33.958753,137.706047,SA
5518,Myponga Primary School OSHC,Hutchinson Street,Myponga,5202,Government,Out of School Hours Care,-35.392694,138.464452,SA
5519,Sunrise Paradise Early Learning Ctr,4 Crowle Road,Paradise,5075,Non-Government,Private CCCs,-34.870599,138.668142,SA
5520,Montessori House Fulham Gardens,399 Tapleys Hill Road,Fulham Gardens,5024,Non-Government,Private CCCs,-34.90757086,138.5151002,SA
5521,Emali Early Learn Ctr- Morphett Vale,215 Main South Road,Morphett Vale,5162,Non-Government,Private CCCs,-35.118157,138.522502,SA
5522,Bethany Christian School ELC,37 Countess Street,Paralowie,5108,Non-Government,Private CCCs,-34.761789,138.605338,SA
5523,Kozy Kids Maylands,217 Portrush Road,Maylands,5069,Non-Government,Private CCCs,-34.913948,138.640111,SA
5524,St Peter's Woodlands ELC Child Care,39 Partridge Street,Glenelg,5045,Non-Government,Other Private CCCs,-34.98425898,138.5168471,SA
5600,Halifax St Children's Centre CC,257 Halifax Street,Adelaide,5000,Non-Government,Community Managed CCCs,-34.932613,138.611348,SA
5601,Adelaide Miethke Kindergarten,Cnr Oval & Cedar Avenues,Woodville South,5011,Government,Children's Services Centres,-34.884685,138.537334,SA
