id,stop_id,postcode,stop_name,stop_lat,stop_lon,mode,state_code
127,BS267,5000,Currie St Dsc (2016),-34.92450809317076,138.59492969341042,bus,SA
128,BS268,5000,Currie St Dsc (2016),-34.9243154742984,138.59881050526934,bus,SA
129,BS269,5000,Currie St Dsc (2016),-34.924335544923174,138.59842899076818,bus,SA
130,BS270,5000,Park 27 - Bonython Park  -  Tulya Wardli (5278),-34.92178384785745,138.5914877983993,bus,SA
131,BS271,5000,Park 27 - Bonython Park  -  Tulya Wardli (5278),-34.9218491364657,138.5883149488158,bus,SA
132,BS272,5000,North Tce Dsc (1364),-34.92206329805663,138.59196372583682,bus,SA
133,BS273,5000,North Tce Dsc (1364),-34.921252602597264,138.60819763049383,bus,SA
134,BS274,5000,Grote St (1260),-34.92906553501022,138.59429718961886,bus,SA
135,BS275,5000,Park 12 - Karrawirra (5125),-34.92137689772368,138.60080198042272,bus,SA
136,BS276,5000,Park 12 - Karrawirra (5125),-34.92135628868403,138.60121816989385,bus,SA
137,BS277,5000,North Tce Dsc (1364),-34.9216480114417,138.6005560216979,bus,SA
138,BS278,5000,Frome Rd Asc (1233),-34.92194127256877,138.60783201617318,bus,SA
139,BS279,5006,Ward St (1493),-34.90957621196622,138.59322810459926,bus,SA
140,BS280,5000,Park 16 - Victoria Park (5161),-34.929991759542744,138.6233231039217,bus,SA
141,BS281,5000,Park 16 - Victoria Park (5161),-34.93047244033842,138.6234887532601,bus,SA
142,BS282,5006,Hill St (1272),-34.90824095161755,138.58692148214706,bus,SA
143,BS283,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
144,BS284,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
145,BS285,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
146,BS286,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
147,BS287,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
148,BS288,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
149,BS289,5006,Frome Rd Asc (1233),-34.91166783922963,138.60189837422698,bus,SA
150,BS290,5031,Z_Photoarchive (2),-34.9358675276207,138.57694955367268,bus,SA
151,BS291,5000,Wakefield St (1487),-34.92812786950203,138.60758506930156,bus,SA
152,BS292,5000,Grote St (1260),-34.928845212492256,138.59848118288616,bus,SA
153,BS293,5000,Grote St (1260),-34.92895989958764,138.59613972409812,bus,SA
154,BS294,5000,Currie St Asc (1193),-34.924521291877795,138.59904406724323,bus,SA
155,BS295,5000,North Tce Dsc (1364),-34.920921096446776,138.60880821539243,bus,SA
156,BS296,5000,Park 12 - Karrawirra (5125),-34.91957229078928,138.59943564287556,bus,SA
